,0,1,2,3
9041,FBtr0074117,FBtr0079763,FBtr0072734,FBtr0074795
9042,FBtr0081854,FBtr0080550,FBtr0307367,FBtr0112563
9043,FBtr0077277,FBtr0088102,FBtr0084981,FBtr0087622
9044,FBtr0346051,FBtr0071446,FBtr0080891,FBtr0305596
9045,FBtr0086771,FBtr0077957,FBtr0075596,FBtr0308849
9046,FBtr0112561,FBtr0082085,FBtr0077792,FBtr0087905
9047,FBtr0074448,FBtr0300127,FBtr0084376,FBtr0070955
9048,FBtr0086266,FBtr0339490,FBtr0082517,FBtr0088403
9049,FBtr0334480,FBtr0079295,FBtr0084689,FBtr0071223
9050,FBtr0082583,FBtr0087579,FBtr0089032,FBtr0089441
9051,FBtr0083323,FBtr0073579,FBtr0112653,FBtr0113521
9052,FBtr0072188,FBtr0070751,FBtr0331274,FBtr0347127
9053,FBtr0331290,FBtr0070847,FBtr0300887,FBtr0073518
9054,FBtr0091777,FBtr0073154,FBtr0072911,FBtr0473607
9055,FBtr0084743,FBtr0079238,FBtr0075040,FBtr0085116
9056,FBtr0300806,FBtr0076695,FBtr0082105,FBtr0078903
9057,FBtr0070659,FBtr0346080,FBtr0335185,FBtr0080936
9058,FBtr0077240,FBtr0339103,FBtr0340509,FBtr0308028
9059,FBtr0081482,FBtr0087520,FBtr0080516,FBtr0082648
9060,FBtr0088774,FBtr0081965,FBtr0071519,FBtr0273414
9061,FBtr0339927,FBtr0112436,FBtr0347372,FBtr0072411
9062,FBtr0086622,FBtr0085553,FBtr0080060,FBtr0089553
9063,FBtr0083140,FBtr0072091,FBtr0083393,FBtr0083478
9064,FBtr0346231,FBtr0074687,FBtr0304161,FBtr0075092
9065,FBtr0087405,FBtr0081280,FBtr0079943,FBtr0077920
9066,FBtr0079786,FBtr0077226,FBtr0300405,FBtr0079267
9067,FBtr0075754,FBtr0079607,FBtr0073798,FBtr0113679
9068,FBtr0076553,FBtr0078627,FBtr0087408,FBtr0085414
9069,FBtr0082392,FBtr0334095,FBtr0344173,FBtr0076834
9070,FBtr0080167,FBtr0085474,FBtr0346766,FBtr0112421
9071,FBtr0333776,FBtr0070588,FBtr0074746,FBtr0082631
9072,FBtr0081412,FBtr0085625,FBtr0077537,FBtr0308812
9073,FBtr0082966,FBtr0347235,FBtr0344346,FBtr0074879
9074,FBtr0084878,FBtr0084744,FBtr0083995,FBtr0078876
9075,FBtr0088505,FBtr0070312,FBtr0080930,FBtr0078680
9076,FBtr0078140,FBtr0080055,FBtr0308601,FBtr0084962
9077,FBtr0087424,FBtr0072537,FBtr0100004,FBtr0084975
9078,FBtr0343929,FBtr0290280,FBtr0344900,FBtr0071569
9079,FBtr0083664,FBtr0079686,FBtr0089906,FBtr0082371
9080,FBtr0082226,FBtr0079984,FBtr0083086,FBtr0088255
9081,FBtr0300128,FBtr0077224,FBtr0299894,FBtr0082703
9082,FBtr0083003,FBtr0091602,FBtr0074920,FBtr0074754
9083,FBtr0078985,FBtr0289971,FBtr0075510,FBtr0085865
9084,FBtr0070115,FBtr0070198,FBtr0084330,FBtr0081990
9085,FBtr0076998,FBtr0084955,FBtr0071235,FBtr0083462
9086,FBtr0087375,FBtr0089554,FBtr0070478,FBtr0303219
9087,FBtr0088075,FBtr0089184,FBtr0345154,FBtr0070943
9088,FBtr0300115,FBtr0100268,FBtr0081664,FBtr0072984
9089,FBtr0080313,FBtr0072437,FBtr0075424,FBtr0088924
9090,FBtr0345874,FBtr0301735,FBtr0088177,FBtr0344356
9091,FBtr0074740,FBtr0300453,FBtr0077836,FBtr0070898
9092,FBtr0077426,FBtr0085481,FBtr0079344,FBtr0071219
9093,FBtr0084137,FBtr0346205,FBtr0299831,FBtr0347346
9094,FBtr0071547,FBtr0346826,FBtr0086110,FBtr0089938
9095,FBtr0345857,FBtr0077048,FBtr0343376,FBtr0088956
9096,FBtr0335505,FBtr0088692,FBtr0080421,FBtr0070963
9097,FBtr0299832,FBtr0074246,FBtr0083732,FBtr0080998
9098,FBtr0346833,FBtr0085873,FBtr0072853,FBtr0085047
9099,FBtr0088283,FBtr0088141,FBtr0088247,FBtr0071570
9100,FBtr0340668,FBtr0089927,FBtr0088807,FBtr0085622
9101,FBtr0071360,FBtr0075169,FBtr0071424,FBtr0078768
9102,FBtr0078030,FBtr0074576,FBtr0343262,FBtr0333703
9103,FBtr0074383,FBtr0080212,FBtr0075201,FBtr0345045
9104,FBtr0076388,FBtr0077167,FBtr0081375,FBtr0080005
9105,FBtr0074104,FBtr0081568,FBtr0076513,FBtr0080285
9106,FBtr0273384,FBtr0078277,FBtr0087953,FBtr0082012
9107,FBtr0083150,FBtr0344528,FBtr0076304,FBtr0083016
9108,FBtr0074620,FBtr0079165,FBtr0080227,FBtr0073728
9109,FBtr0070355,FBtr0307279,FBtr0078849,FBtr0075318
9110,FBtr0302526,FBtr0086280,FBtr0075780,FBtr0074030
9111,FBtr0085941,FBtr0074350,FBtr0473621,FBtr0076969
9112,FBtr0078146,FBtr0080305,FBtr0342793,FBtr0074810
9113,FBtr0077630,FBtr0073790,FBtr0075746,FBtr0289986
9114,FBtr0086145,FBtr0334144,FBtr0481667,FBtr0346885
9115,FBtr0074673,FBtr0081962,FBtr0308777,FBtr0347396
9116,FBtr0346010,FBtr0303800,FBtr0306804,FBtr0088541
9117,FBtr0452127,FBtr0071189,FBtr0344918,FBtr0080079
9118,FBtr0073766,FBtr0078075,FBtr0307505,FBtr0081765
9119,FBtr0074674,FBtr0081873,FBtr0072263,FBtr0075080
9120,FBtr0085179,FBtr0079646,FBtr0301690,FBtr0079540
9121,FBtr0112388,FBtr0087577,FBtr0300706,FBtr0081865
9122,FBtr0074132,FBtr0080700,FBtr0332661,FBtr0081730
9123,FBtr0088942,FBtr0078485,FBtr0075595,FBtr0347596
9124,FBtr0310112,FBtr0082123,FBtr0075173,FBtr0309275
9125,FBtr0080551,FBtr0111134,FBtr0300018,FBtr0076882
9126,FBtr0084574,FBtr0112788,FBtr0084219,FBtr0345056
9127,FBtr0074622,FBtr0078318,FBtr0078172,FBtr0085570
9128,FBtr0301173,FBtr0084057,FBtr0083008,FBtr0347294
9129,FBtr0079830,FBtr0081712,FBtr0308934,FBtr0076267
9130,FBtr0087716,FBtr0072207,FBtr0078206,FBtr0347382
9131,FBtr0303405,FBtr0085488,FBtr0076461,FBtr0071266
9132,FBtr0088361,FBtr0081125,FBtr0070672,FBtr0347551
9133,FBtr0087820,FBtr0070185,FBtr0071845,FBtr0089252
9134,FBtr0082888,FBtr0089797,FBtr0073838,FBtr0079884
9135,FBtr0333244,FBtr0075311,FBtr0080773,FBtr0077693
9136,FBtr0082425,FBtr0077644,FBtr0084728,FBtr0074086
9137,FBtr0082426,FBtr0076867,FBtr0332630,FBtr0074839
9138,FBtr0071953,FBtr0078011,FBtr0081035,FBtr0079879
9139,FBtr0342867,FBtr0080485,FBtr0114029,FBtr0074334
9140,FBtr0074411,FBtr0084791,FBtr0070946,FBtr0084959
9141,FBtr0300623,FBtr0077422,FBtr0085778,FBtr0080143
9142,FBtr0331589,FBtr0347049,FBtr0087118,FBtr0088379
9143,FBtr0301618,FBtr0084968,FBtr0073822,FBtr0087144
9144,FBtr0073955,FBtr0070799,FBtr0078779,FBtr0084737
9145,FBtr0081553,FBtr0077560,FBtr0073779,FBtr0082013
9146,FBtr0073144,FBtr0083215,FBtr0075161,FBtr0344040
9147,FBtr0302020,FBtr0086846,FBtr0303080,FBtr0087677
9148,FBtr0074018,FBtr0300875,FBtr0303408,FBtr0074731
9149,FBtr0308942,FBtr0073571,FBtr0303748,FBtr0074692
9150,FBtr0113586,FBtr0072541,FBtr0304826,FBtr0072866
9151,FBtr0080999,FBtr0091657,FBtr0088482,FBtr0074352
9152,FBtr0080369,FBtr0306324,FBtr0073621,FBtr0082593
9153,FBtr0344639,FBtr0300632,FBtr0072653,FBtr0081953
9154,FBtr0091449,FBtr0083623,FBtr0080625,FBtr0081512
9155,FBtr0089610,FBtr0091816,FBtr0085257,FBtr0087494
9156,FBtr0303918,FBtr0091813,FBtr0079575,FBtr0078126
9157,FBtr0081292,FBtr0091810,FBtr0071198,FBtr0081783
9158,FBtr0087982,FBtr0072423,FBtr0075493,FBtr0344578
9159,FBtr0081834,FBtr0074895,FBtr0332568,FBtr0334811
9160,FBtr0070372,FBtr0301507,FBtr0300947,FBtr0301008
9161,FBtr0113494,FBtr0112387,FBtr0077746,FBtr0084874
9162,FBtr0113517,FBtr0091807,FBtr0113171,FBtr0089146
9163,FBtr0078121,FBtr0333615,FBtr0472837,FBtr0073086
9164,FBtr0273401,FBtr0083684,FBtr0347579,FBtr0073535
9165,FBtr0076277,FBtr0081934,FBtr0346829,FBtr0071511
9166,FBtr0347262,FBtr0076140,FBtr0084103,FBtr0087173
9167,FBtr0079977,FBtr0077119,FBtr0346551,FBtr0346432
9168,FBtr0309749,FBtr0079720,FBtr0075918,FBtr0085758
9169,FBtr0088694,FBtr0085067,FBtr0346370,FBtr0073900
9170,FBtr0081516,FBtr0474087,FBtr0345977,FBtr0077340
9171,FBtr0078668,FBtr0075398,FBtr0074919,FBtr0074486
9172,FBtr0070849,FBtr0100020,FBtr0345762,FBtr0072809
9173,FBtr0085544,FBtr0077451,FBtr0074953,FBtr0084260
9174,FBtr0308635,FBtr0073602,FBtr0078266,FBtr0078672
9175,FBtr0344596,FBtr0087290,FBtr0083234,FBtr0082264
9176,FBtr0086109,FBtr0091819,FBtr0100024,FBtr0082333
9177,FBtr0083731,FBtr0091870,FBtr0339807,FBtr0073011
9178,FBtr0300233,FBtr0076663,FBtr0087398,FBtr0333966
9179,FBtr0112708,FBtr0347243,FBtr0074741,FBtr0075495
9180,FBtr0071563,FBtr0309753,FBtr0345573,FBtr0071826
9181,FBtr0071459,FBtr0070638,FBtr0072797,FBtr0086940
9182,FBtr0081450,FBtr0091852,FBtr0070293,FBtr0078098
9183,FBtr0300570,FBtr0087939,FBtr0081260,FBtr0072462
9184,FBtr0084311,FBtr0087847,FBtr0089033,FBtr0343660
9185,FBtr0084897,FBtr0308816,FBtr0073537,FBtr0078328
9186,FBtr0073691,FBtr0087247,FBtr0083777,FBtr0080471
9187,FBtr0304880,FBtr0076835,FBtr0071781,FBtr0074882
9188,FBtr0344820,FBtr0087057,FBtr0080580,FBtr0083277
9189,FBtr0084206,FBtr0079783,FBtr0074437,FBtr0113514
9190,FBtr0073541,FBtr0091855,FBtr0079819,FBtr0070116
9191,FBtr0344041,FBtr0091867,FBtr0075300,FBtr0073634
9192,FBtr0087371,FBtr0085411,FBtr0070716,FBtr0084356
9193,FBtr0076503,FBtr0091858,FBtr0332131,FBtr0085422
9194,FBtr0082330,FBtr0091864,FBtr0303395,FBtr0445670
9195,FBtr0343630,FBtr0091861,FBtr0110950,FBtr0306825
9196,FBtr0072208,FBtr0085894,FBtr0308325,FBtr0083714
9197,FBtr0087944,FBtr0112488,FBtr0087720,FBtr0087335
9198,FBtr0080623,FBtr0085133,FBtr0089524,FBtr0074786
9199,FBtr0073482,FBtr0091849,FBtr0072879,FBtr0077731
9200,FBtr0342625,FBtr0071618,FBtr0085557,FBtr0078896
9201,FBtr0081048,FBtr0072191,FBtr0084049,FBtr0479974
9202,FBtr0073051,FBtr0071592,FBtr0309990,FBtr0070681
9203,FBtr0087654,FBtr0072428,FBtr0100327,FBtr0078269
9204,FBtr0070480,FBtr0073988,FBtr0085109,FBtr0070990
9205,FBtr0088407,FBtr0070397,FBtr0076459,FBtr0081569
9206,FBtr0071735,FBtr0091837,FBtr0332776,FBtr0085108
9207,FBtr0076745,FBtr0091840,FBtr0080687,FBtr0086735
9208,FBtr0346195,FBtr0086236,FBtr0100436,FBtr0113687
9209,FBtr0074698,FBtr0091843,FBtr0091879,FBtr0074721
9210,FBtr0342597,FBtr0091846,FBtr0091877,FBtr0075766
9211,FBtr0302446,FBtr0077394,FBtr0091875,FBtr0071040
9212,FBtr0071387,FBtr0077169,FBtr0074768,FBtr0077666
9213,FBtr0080226,FBtr0307369,FBtr0070189,FBtr0346307
9214,FBtr0113296,FBtr0081824,FBtr0080418,FBtr0111129
9215,FBtr0081219,FBtr0087500,FBtr0340076,FBtr0111266
9216,FBtr0077212,FBtr0088206,FBtr0074762,FBtr0079593
9217,FBtr0331698,FBtr0085483,FBtr0075182,FBtr0479700
9218,FBtr0310013,FBtr0078435,FBtr0075513,FBtr0076571
9219,FBtr0343516,FBtr0086714,FBtr0301267,FBtr0074465
9220,FBtr0342909,FBtr0075231,FBtr0299960,FBtr0084602
9221,FBtr0334775,FBtr0445729,FBtr0083838,FBtr0078222
9222,FBtr0339305,FBtr0079033,FBtr0074208,FBtr0299958
9223,FBtr0077444,FBtr0081972,FBtr0344115,FBtr0085631
9224,FBtr0070918,FBtr0303293,FBtr0070741,FBtr0084452
9225,FBtr0304030,FBtr0347343,FBtr0087625,FBtr0076950
9226,FBtr0078230,FBtr0475019,FBtr0344577,FBtr0073102
9227,FBtr0070699,FBtr0084698,FBtr0308117,FBtr0332199
9228,FBtr0077605,FBtr0081429,FBtr0070701,FBtr0346283
9229,FBtr0072038,FBtr0089836,FBtr0072943,FBtr0083913
9230,FBtr0070008,FBtr0086775,FBtr0085247,FBtr0084211
9231,FBtr0300753,FBtr0087487,FBtr0082171,FBtr0306795
9232,FBtr0073985,FBtr0473393,FBtr0304883,FBtr0091620
9233,FBtr0089550,FBtr0075084,FBtr0085832,FBtr0081332
9234,FBtr0300357,FBtr0087703,FBtr0080113,FBtr0081995
9235,FBtr0072187,FBtr0340110,FBtr0303281,FBtr0075227
9236,FBtr0087774,FBtr0081643,FBtr0347052,FBtr0309292
9237,FBtr0302204,FBtr0346978,FBtr0083279,FBtr0082596
9238,FBtr0083945,FBtr0344058,FBtr0072822,FBtr0078699
9239,FBtr0081183,FBtr0084269,FBtr0089210,FBtr0074480
9240,FBtr0081181,FBtr0082194,FBtr0346930,FBtr0075198
9241,FBtr0110911,FBtr0076896,FBtr0300713,FBtr0080843
9242,FBtr0304891,FBtr0303341,FBtr0080944,FBtr0077312
9243,FBtr0305046,FBtr0088085,FBtr0075863,FBtr0073029
9244,FBtr0088822,FBtr0082111,FBtr0347087,FBtr0076384
9245,FBtr0113085,FBtr0079640,FBtr0342616,FBtr0290266
9246,FBtr0110954,FBtr0079364,FBtr0074696,FBtr0344788
9247,FBtr0083203,FBtr0079138,FBtr0347205,FBtr0070762
9248,FBtr0084450,FBtr0081563,FBtr0079917,FBtr0083049
9249,FBtr0072011,FBtr0344107,FBtr0084406,FBtr0074846
9250,FBtr0072160,FBtr0073182,FBtr0072232,FBtr0077460
9251,FBtr0113400,FBtr0078987,FBtr0085585,FBtr0077383
9252,FBtr0078422,FBtr0070352,FBtr0113700,FBtr0086822
9253,FBtr0083773,FBtr0091923,FBtr0075747,FBtr0079069
9254,FBtr0075274,FBtr0088011,FBtr0346073,FBtr0074902
9255,FBtr0083996,FBtr0303463,FBtr0081013,FBtr0452096
9256,FBtr0080979,FBtr0071701,FBtr0345769,FBtr0075514
9257,FBtr0078964,FBtr0070371,FBtr0084939,FBtr0302338
9258,FBtr0077388,FBtr0070331,FBtr0076382,FBtr0074094
9259,FBtr0085489,FBtr0085820,FBtr0087626,FBtr0077816
9260,FBtr0082410,FBtr0302195,FBtr0076537,FBtr0081109
9261,FBtr0077883,FBtr0072037,FBtr0473620,FBtr0082504
9262,FBtr0077080,FBtr0071526,FBtr0078726,FBtr0113739
9263,FBtr0078343,FBtr0070434,FBtr0110884,FBtr0346966
9264,FBtr0084580,FBtr0073567,FBtr0076253,FBtr0088542
9265,FBtr0085955,FBtr0079869,FBtr0345080,FBtr0078683
9266,FBtr0084595,FBtr0308779,FBtr0088256,FBtr0076444
9267,FBtr0080565,FBtr0110837,FBtr0473581,FBtr0075345
9268,FBtr0074298,FBtr0079906,FBtr0072714,FBtr0070236
9269,FBtr0346318,FBtr0077166,FBtr0076257,FBtr0084554
9270,FBtr0304668,FBtr0309776,FBtr0345761,FBtr0302226
9271,FBtr0347511,FBtr0079188,FBtr0074689,FBtr0073839
9272,FBtr0074736,FBtr0084704,FBtr0078242,FBtr0070987
9273,FBtr0072949,FBtr0088366,FBtr0086032,FBtr0310104
9274,FBtr0083314,FBtr0081559,FBtr0074596,FBtr0085627
9275,FBtr0074206,FBtr0078309,FBtr0082152,FBtr0078733
9276,FBtr0347124,FBtr0086501,FBtr0079143,FBtr0076570
9277,FBtr0347264,FBtr0087400,FBtr0072711,FBtr0080540
9278,FBtr0479736,FBtr0334170,FBtr0075761,FBtr0084808
9279,FBtr0332226,FBtr0299691,FBtr0479921,FBtr0085407
9280,FBtr0085685,FBtr0100832,FBtr0475224,FBtr0089728
9281,FBtr0089418,FBtr0080837,FBtr0073738,FBtr0082735
9282,FBtr0343603,FBtr0479998,FBtr0071559,FBtr0088469
9283,FBtr0114541,FBtr0100831,FBtr0074026,FBtr0310335
9284,FBtr0073255,FBtr0079978,FBtr0475137,FBtr0343745
9285,FBtr0343979,FBtr0070389,FBtr0344574,FBtr0306907
9286,FBtr0085680,FBtr0076890,FBtr0307307,FBtr0080062
9287,FBtr0074654,FBtr0347392,FBtr0306159,FBtr0078181
9288,FBtr0084587,FBtr0086921,FBtr0306199,FBtr0089420
9289,FBtr0072204,FBtr0342645,FBtr0088493,FBtr0074759
9290,FBtr0091613,FBtr0299610,FBtr0087138,FBtr0086776
9291,FBtr0347239,FBtr0081861,FBtr0306903,FBtr0072220
9292,FBtr0070600,FBtr0083255,FBtr0087986,FBtr0081190
9293,FBtr0273009,FBtr0071787,FBtr0110990,FBtr0088046
9294,FBtr0347586,FBtr0290234,FBtr0100369,FBtr0113035
9295,FBtr0070822,FBtr0079464,FBtr0333353,FBtr0087862
9296,FBtr0081290,FBtr0075055,FBtr0083632,FBtr0087950
9297,FBtr0081143,FBtr0076664,FBtr0085930,FBtr0071143
9298,FBtr0076394,FBtr0086207,FBtr0073573,FBtr0071549
9299,FBtr0300829,FBtr0079599,FBtr0083093,FBtr0081697
9300,FBtr0073775,FBtr0087840,FBtr0084851,FBtr0084177
9301,FBtr0084318,FBtr0079000,FBtr0081312,FBtr0072412
9302,FBtr0085539,FBtr0081206,FBtr0083035,FBtr0112511
9303,FBtr0085692,FBtr0085157,FBtr0088323,FBtr0080427
9304,FBtr0072978,FBtr0077509,FBtr0072059,FBtr0088485
9305,FBtr0073984,FBtr0100082,FBtr0085515,FBtr0081285
9306,FBtr0074162,FBtr0076687,FBtr0089895,FBtr0086705
9307,FBtr0088387,FBtr0301142,FBtr0072731,FBtr0080111
9308,FBtr0083018,FBtr0088653,FBtr0070045,FBtr0089576
9309,FBtr0100022,FBtr0479855,FBtr0344612,FBtr0070495
9310,FBtr0334051,FBtr0086141,FBtr0084601,FBtr0076851
9311,FBtr0308251,FBtr0086896,FBtr0100653,FBtr0088423
9312,FBtr0309782,FBtr0072540,FBtr0342912,FBtr0344135
9313,FBtr0112738,FBtr0087262,FBtr0073694,FBtr0070209
9314,FBtr0083148,FBtr0083754,FBtr0088789,FBtr0073066
9315,FBtr0305495,FBtr0083307,FBtr0075782,FBtr0074355
9316,FBtr0071251,FBtr0083710,FBtr0345995,FBtr0074356
9317,FBtr0087450,FBtr0078669,FBtr0074672,FBtr0079986
9318,FBtr0086696,FBtr0479648,FBtr0079468,FBtr0333470
9319,FBtr0082643,FBtr0073208,FBtr0076880,FBtr0083367
9320,FBtr0077211,FBtr0070070,FBtr0346919,FBtr0339739
9321,FBtr0081858,FBtr0073497,FBtr0088205,FBtr0347110
9322,FBtr0079774,FBtr0088202,FBtr0087989,FBtr0077884
9323,FBtr0346877,FBtr0079363,FBtr0082710,FBtr0089061
9324,FBtr0073604,FBtr0078986,FBtr0080855,FBtr0072716
9325,FBtr0084108,FBtr0074234,FBtr0081710,FBtr0070173
9326,FBtr0077358,FBtr0083858,FBtr0087694,FBtr0082136
9327,FBtr0082953,FBtr0082180,FBtr0089814,FBtr0077416
9328,FBtr0084718,FBtr0075068,FBtr0081786,FBtr0087940
9329,FBtr0084139,FBtr0070441,FBtr0306009,FBtr0083586
9330,FBtr0086450,FBtr0080225,FBtr0076202,FBtr0088115
9331,FBtr0112527,FBtr0077959,FBtr0087005,FBtr0076426
9332,FBtr0299989,FBtr0076417,FBtr0088816,FBtr0078074
9333,FBtr0088105,FBtr0087926,FBtr0307539,FBtr0073512
9334,FBtr0345980,FBtr0087899,FBtr0081734,FBtr0071934
9335,FBtr0081092,FBtr0089973,FBtr0080515,FBtr0110772
9336,FBtr0113580,FBtr0084148,FBtr0074918,FBtr0079027
9337,FBtr0071769,FBtr0343748,FBtr0076238,FBtr0114333
9338,FBtr0079964,FBtr0079261,FBtr0309982,FBtr0087355
9339,FBtr0083597,FBtr0075315,FBtr0332819,FBtr0077455
9340,FBtr0070846,FBtr0088876,FBtr0331156,FBtr0079681
9341,FBtr0345790,FBtr0081570,FBtr0301273,FBtr0070499
9342,FBtr0086461,FBtr0072221,FBtr0075873,FBtr0082356
9343,FBtr0273391,FBtr0077506,FBtr0302589,FBtr0071041
9344,FBtr0079288,FBtr0074351,FBtr0078577,FBtr0078821
9345,FBtr0445831,FBtr0336975,FBtr0075767,FBtr0084280
9346,FBtr0086212,FBtr0086232,FBtr0070884,FBtr0100005
9347,FBtr0301153,FBtr0079153,FBtr0301177,FBtr0079600
9348,FBtr0072982,FBtr0073974,FBtr0073726,FBtr0075121
9349,FBtr0082451,FBtr0070569,FBtr0077949,FBtr0309764
9350,FBtr0302941,FBtr0100481,FBtr0070757,FBtr0114312
9351,FBtr0073378,FBtr0085608,FBtr0302833,FBtr0083259
9352,FBtr0339071,FBtr0072084,FBtr0273445,FBtr0301978
9353,FBtr0073733,FBtr0300231,FBtr0073622,FBtr0074988
9354,FBtr0332206,FBtr0072315,FBtr0300938,FBtr0345044
9355,FBtr0344723,FBtr0086542,FBtr0076476,FBtr0082275
9356,FBtr0072788,FBtr0077260,FBtr0113537,FBtr0290212
9357,FBtr0077463,FBtr0452135,FBtr0301335,FBtr0344954
9358,FBtr0347075,FBtr0087645,FBtr0076024,FBtr0340012
9359,FBtr0305141,FBtr0071611,FBtr0301726,FBtr0075205
9360,FBtr0273257,FBtr0082078,FBtr0300280,FBtr0302233
9361,FBtr0305286,FBtr0079264,FBtr0299599,FBtr0074809
9362,FBtr0345780,FBtr0088253,FBtr0302494,FBtr0079590
9363,FBtr0073506,FBtr0331449,FBtr0076269,FBtr0078412
9364,FBtr0074217,FBtr0347316,FBtr0079609,FBtr0088222
9365,FBtr0309817,FBtr0070599,FBtr0083163,FBtr0070717
9366,FBtr0074812,FBtr0074169,FBtr0074539,FBtr0078792
9367,FBtr0080309,FBtr0073720,FBtr0085191,FBtr0075314
9368,FBtr0071052,FBtr0085297,FBtr0085255,FBtr0088006
9369,FBtr0078924,FBtr0075351,FBtr0072834,FBtr0086902
9370,FBtr0086892,FBtr0078567,FBtr0088211,FBtr0100143
9371,FBtr0070392,FBtr0074139,FBtr0300120,FBtr0082166
9372,FBtr0112406,FBtr0080366,FBtr0304856,FBtr0083121
9373,FBtr0301090,FBtr0113179,FBtr0078528,FBtr0100558
9374,FBtr0070570,FBtr0087525,FBtr0077520,FBtr0074743
9375,FBtr0070088,FBtr0070366,FBtr0082992,FBtr0110874
9376,FBtr0112393,FBtr0075676,FBtr0075861,FBtr0300232
9377,FBtr0070841,FBtr0081640,FBtr0071627,FBtr0070457
9378,FBtr0290053,FBtr0072480,FBtr0078766,FBtr0084461
9379,FBtr0085080,FBtr0078531,FBtr0346836,FBtr0085961
9380,FBtr0080222,FBtr0077343,FBtr0076354,FBtr0080052
9381,FBtr0070311,FBtr0073256,FBtr0344637,FBtr0082325
9382,FBtr0085757,FBtr0086125,FBtr0074436,FBtr0077739
9383,FBtr0077000,FBtr0087439,FBtr0334776,FBtr0114337
9384,FBtr0078223,FBtr0339702,FBtr0301101,FBtr0086566
9385,FBtr0308744,FBtr0303825,FBtr0081489,FBtr0088128
9386,FBtr0080367,FBtr0473594,FBtr0088038,FBtr0083557
9387,FBtr0080696,FBtr0334330,FBtr0072956,FBtr0078854
9388,FBtr0075490,FBtr0087578,FBtr0072140,FBtr0081753
9389,FBtr0082516,FBtr0076847,FBtr0079900,FBtr0084504
9390,FBtr0079926,FBtr0070992,FBtr0089223,FBtr0074042
9391,FBtr0084756,FBtr0084184,FBtr0300994,FBtr0082999
9392,FBtr0079442,FBtr0273412,FBtr0336463,FBtr0083561
9393,FBtr0342841,FBtr0346554,FBtr0088983,FBtr0078211
9394,FBtr0079894,FBtr0072267,FBtr0083639,FBtr0078743
9395,FBtr0073754,FBtr0083912,FBtr0084825,FBtr0087493
9396,FBtr0080489,FBtr0333167,FBtr0301013,FBtr0087780
9397,FBtr0081088,FBtr0071936,FBtr0076456,FBtr0084121
9398,FBtr0080616,FBtr0073180,FBtr0330269,FBtr0076011
9399,FBtr0084809,FBtr0334963,FBtr0084497,FBtr0086077
9400,FBtr0071726,FBtr0340010,FBtr0078369,FBtr0079416
9401,FBtr0080381,FBtr0070308,FBtr0332552,FBtr0082279
9402,FBtr0072601,FBtr0073339,FBtr0070806,FBtr0088805
9403,FBtr0087122,FBtr0073457,FBtr0082321,FBtr0074928
9404,FBtr0070159,FBtr0077192,FBtr0071858,FBtr0074011
9405,FBtr0070160,FBtr0078578,FBtr0079589,FBtr0070272
9406,FBtr0070138,FBtr0347128,FBtr0343766,FBtr0074660
9407,FBtr0299926,FBtr0077953,FBtr0077089,FBtr0081234
9408,FBtr0300658,FBtr0081930,FBtr0088726,FBtr0087721
9409,FBtr0087715,FBtr0113149,FBtr0080158,FBtr0081201
9410,FBtr0084932,FBtr0346064,FBtr0088921,FBtr0089125
9411,FBtr0073412,FBtr0074304,FBtr0347317,FBtr0087072
9412,FBtr0077466,FBtr0301645,FBtr0085168,FBtr0071985
9413,FBtr0079496,FBtr0080032,FBtr0335437,FBtr0290307
9414,FBtr0073555,FBtr0072346,FBtr0086165,FBtr0074804
9415,FBtr0082819,FBtr0075565,FBtr0076715,FBtr0087818
9416,FBtr0071861,FBtr0075759,FBtr0080160,FBtr0080718
9417,FBtr0076146,FBtr0077952,FBtr0070284,FBtr0074514
9418,FBtr0079994,FBtr0083608,FBtr0075972,FBtr0088381
9419,FBtr0345775,FBtr0073363,FBtr0072981,FBtr0079084
9420,FBtr0075389,FBtr0078992,FBtr0347256,FBtr0084182
9421,FBtr0070405,FBtr0084935,FBtr0089908,FBtr0076872
9422,FBtr0077065,FBtr0080746,FBtr0076103,FBtr0077409
9423,FBtr0082981,FBtr0075511,FBtr0086287,FBtr0071191
9424,FBtr0078031,FBtr0070396,FBtr0071783,FBtr0111120
9425,FBtr0113539,FBtr0076620,FBtr0074373,FBtr0300708
9426,FBtr0089747,FBtr0079703,FBtr0085977,FBtr0346401
9427,FBtr0073721,FBtr0079058,FBtr0072619,FBtr0076369
9428,FBtr0300552,FBtr0079134,FBtr0074479,FBtr0075184
9429,FBtr0087259,FBtr0077030,FBtr0331677,FBtr0084566
9430,FBtr0289982,FBtr0335175,FBtr0076030,FBtr0339421
9431,FBtr0301271,FBtr0087140,FBtr0087985,FBtr0308765
9432,FBtr0113523,FBtr0078774,FBtr0072948,FBtr0075023
9433,FBtr0310011,FBtr0070026,FBtr0088567,FBtr0070925
9434,FBtr0072985,FBtr0080018,FBtr0077632,FBtr0079216
9435,FBtr0082435,FBtr0086027,FBtr0334810,FBtr0082865
9436,FBtr0113215,FBtr0085926,FBtr0075961,FBtr0083410
9437,FBtr0076809,FBtr0081077,FBtr0076165,FBtr0074341
9438,FBtr0070606,FBtr0083483,FBtr0309526,FBtr0088311
9439,FBtr0072697,FBtr0083839,FBtr0342663,FBtr0077368
